stars,text,publishedAtDate
5,,2023-06-12T07:53:49.888Z
5,Lauknya banyak macamnya dan enak,2023-01-30T03:42:25.281Z
5,Enak dan berasa banget,2022-10-21T06:02:17.003Z
5,,2022-09-22T05:08:19.055Z
5,warteg terenaakk. murcee,2022-04-26T05:06:01.222Z
5,Keren,2022-03-16T07:00:17.463Z
5,"Tempatnya enggak jauh,pasakannya enak",2022-01-16T01:42:47.982Z
5,Ok,2021-06-19T03:44:46.156Z
5,,2021-01-24T09:50:55.420Z
5,"Nyaman, makanannya murmer cocok di lidah",2020-09-09T13:10:02.269Z
5,Masakannya enak,2020-09-05T18:47:25.613Z
5,"Menjual macam2 lauk pauk, nasi uduk, lontong sayur, gorengan",2019-12-13T04:15:26.857Z
5,Mantul dah,2019-09-28T04:21:33.941Z
5,,2019-04-29T03:43:08.226Z
5,,2019-03-27T13:04:19.492Z
5,Makanannya enak dan harganya sangat terjangkau sekali. Mantaaplaah,2019-03-06T03:13:31.841Z
5,,2019-02-05T15:53:29.556Z
5,Makanannya enak....harganya bersahabat....,2019-01-25T08:27:22.477Z
5,Kalau warung makan sampe rame ibu-ibu antri berarti tanda masakannya level dewa,2019-01-17T01:03:02.403Z
5,,2019-01-15T04:27:25.733Z
5,,2019-01-13T05:53:42.608Z
5,"Murah dan enak, mari datang cobain",2018-11-13T00:45:20.265Z
5,Cobain dech enak dan murah,2018-11-01T07:25:58.890Z
5,,2018-09-28T11:59:46.902Z
5,,2018-06-04T07:15:18.630Z
5,,2018-05-20T06:06:47.632Z
5,Enyak enyak,2017-12-22T03:02:15.996Z
5,,2017-12-13T01:42:03.820Z
5,,2017-05-04T00:53:22.990Z
5,Kecaww,2025-10-15T10:39:01.662Z
5,,2025-10-09T06:17:44.017Z
5,Porsi banyak dan harga yg terjangkau,2025-06-20T21:45:39.002Z
5,Nasgor 25 K bisa tuk makan 4 org.joss,2025-05-15T02:02:10.344Z
5,,2025-04-21T12:45:39.020Z
5,Baru nemu menu ifu mie yang sebanyak ini wkwk worth it parah,2025-03-18T10:55:03.847Z
5,"Porsi besar dan nikmat.
 Belum pernah makan di tempat dan selalu bungkus saja.",2025-02-14T03:45:33.976Z
5,Chinese food paling pas di lidah keluarga kami .. harga merakyat porsi luarr biasaaa banyak ..,2024-12-31T05:15:02.310Z
5,,2024-12-15T14:20:27.663Z
5,makanan nya enak-enak. porsinya banyak bangetttttt.. harga nya juga murah.. ini belum abis makan nya. Enak pokoknya. terimakasih mba Ida ❤️,2024-11-30T13:32:21.925Z
5,,2024-11-07T08:24:46.298Z
5,"Good food with good portion.. Some of the menu that I recommend are the fried rice (especially beef), fried noodle and capcay..",2024-11-06T15:55:10.368Z
5,Puas banget makan disini. Porsi banyak. Rasa enak!,2024-09-16T16:06:49.991Z
5,,2024-08-20T09:28:11.922Z
5,,2024-05-25T02:02:53.111Z
5,Porsi Jumbo,2024-05-09T06:43:59.911Z
5,,2024-04-14T14:08:07.141Z
5,"mie goreng ayam adalah favorit anak saya yg berusia 4 tahun, kalau dia mau makan mie di sini dia selalu menyebutnya mie gunung, karena porsinya yang menggunung",2024-04-08T15:17:50.424Z
5,"Porsi nasi goreng atau mie goreng, banyak banget untuk ukuran 1 orang sekali makan (baru pernah pesan menu itu aja). Harga merakyat. Rasa okelaaaa. Pelayan cepat. Tempat cukup bersih, tapi saya lebih suka take away.",2024-04-08T13:21:35.051Z
5,"Makanannya enak, porsinya muantaab apalagi kl dibungkus bisa buat ber 3 a.k.a posi jumbo 
 Harga terjangkau
 
 Hanya tempatnya kurang asiiikk kl dine in",2024-03-29T01:59:31.087Z
5,,2024-03-20T20:24:38.586Z
5,Great Food,2024-03-18T13:03:24.694Z
5,,2024-03-17T18:03:41.851Z
5,,2024-02-09T03:29:17.080Z
5,Ok,2024-02-04T16:32:02.953Z
5,,2024-02-01T08:28:14.703Z
5,"Nasi gorengnya enak, porsinya di luar nalar",2024-01-23T01:23:10.675Z
5,,2023-12-20T13:11:55.806Z
5,Porsi Besar...,2023-12-19T09:44:31.805Z
5,,2023-11-15T10:00:15.184Z
5,,2023-10-25T04:11:58.301Z
5,,2023-10-17T02:41:19.852Z
5,,2023-10-14T10:09:48.401Z
5,,2023-10-10T08:03:52.680Z
5,,2023-10-03T04:48:16.783Z
5,,2023-09-19T15:38:59.647Z
5,Banyak banget porsinya,2023-09-18T06:52:36.175Z
5,,2023-09-08T16:57:14.825Z
5,,2023-09-03T15:57:36.384Z
5,,2023-09-01T03:57:06.679Z
5,,2023-08-28T12:05:09.369Z
5,,2023-08-19T13:52:02.827Z
5,,2023-07-21T16:16:08.858Z
5,,2023-07-17T11:57:14.914Z
5,,2023-07-14T14:28:37.144Z
5,Pokoke mantap,2023-07-12T13:34:04.193Z
5,,2023-07-11T10:45:14.811Z
5,,2023-07-10T13:25:02.476Z
5,"Sebuah tempat makan yang baik,dengan berbagai pilihan men,dengan porsi yang lebih juga,tetapi dengan citarasa yang baik juga",2023-07-05T01:37:38.269Z
5,"Bakminya bikin kenyang dan rasanya gak kalah sama kaya yg ada diresto ,hargaNya murah meriah berkah dan sukses terus buat pondok selera.",2023-06-02T10:05:25.079Z
5,,2023-05-07T16:31:19.403Z
5,"Buat yang kelaparan.
 Buat yang ada acara keluarga dirumahnya.
 Beli makan disini, harga bersahabat dan rasa sesuai harapan.",2023-04-23T07:07:28.919Z
5,"Affordable price, tasty and generous portion",2023-04-10T10:57:00.817Z
5,,2023-04-06T15:23:12.102Z
5,,2023-03-17T14:04:07.861Z
5,"25b dapat nasi goreng porsi besar bisa untuk 3-4 orang. rasa enak, pelayanan ramah.",2023-02-25T06:34:00.439Z
5,,2023-02-09T14:09:58.767Z
5,,2023-02-07T08:18:20.310Z
5,,2023-02-06T06:19:36.154Z
5,,2023-01-26T05:55:56.233Z
5,,2023-01-12T19:40:32.928Z
5,,2023-01-09T07:33:48.099Z
5,,2023-01-06T22:34:38.633Z
5,Pelayanan ramah dan penyajian cepat,2023-01-05T10:25:59.323Z
5,,2022-12-25T09:34:45.026Z
5,❤❤❤,2022-12-08T00:06:10.370Z
5,,2022-12-05T08:29:49.101Z
5,"Makanan yang disajikan disini beranekaragam. Terdapat berbagai jenis menu yang ada disini. Mulai dari mie goreng, nasi goreng hingga capcay pun ada. Untuk isian terdapat berbagai varian seperti seafood, ayam maupun jeroan ayam. Untuk porsi cukup banyak dan harga relatif murah. Yang antri terladang cukup ramai sehingga seringkali sulit untuk menaruh parkiran kendaraan bermotor apalagi mobil. Tempat duduk yang disediakan juga tidak terlalu banyak.",2022-12-05T04:20:59.007Z
5,,2022-12-03T22:12:15.451Z
5,,2022-11-26T13:10:27.164Z
5,,2022-11-03T12:29:24.225Z
5,,2022-10-30T07:24:16.264Z
5,Menu disini untuk versi jumbo. Pas kalau untuk yang suka makan banyak,2022-10-24T14:36:14.514Z
5,,2022-10-22T07:37:58.935Z
5,,2022-10-13T12:35:16.783Z
5,"Portugal, porsi tukang gali, rada kurang asin sih",2022-10-05T15:21:04.062Z
5,,2022-10-03T20:37:13.167Z
5,,2022-09-17T17:34:21.949Z
5,"porsi yang diberikan sangat banyak! kami pesan mie goreng aja pas sampe rumah langsung kami bagi-bagi, bisa buat 4-5 orang dengan porsi makan standar. rekomen buat yang cari porsi banyak dengan harga terjangkau, soal rasa ya diterima saja",2022-09-17T04:04:36.394Z
5,makanan dengan porsi yg menurut saya banyak. rasa overall enak dngn harga terjangkau,2022-09-14T04:00:37.263Z
5,"Rasa enak dan porsi melimpah.
 Dari dulu untuk rasa tidak berubah masih tetep jadi pilihan disaat ingin makan banyak..",2022-09-13T11:26:21.568Z
5,,2022-09-09T12:17:13.397Z
5,"Kalau nyari makanan yang ""Puasss"" Karena porsi nya yang banyak.. Ini tempat yang cocok banget buat kalian, karena porsinya nasi/mie gorengnya bisa dibagi 2-4 orang. Saya sendiri bisa habisin sendiri, tapi ya kapasitas orang beda2, jadi hati2 yah..
 Harga makanan sebenernya yang murah cuma nasi dan mie goreng nya aja. Sisanya ga murah, biasa aja harganya.
 Saya pesan:
 Nasi goreng sapi spesial (pakai telur dadar) Rp 35k. Taste: 7,8 /10. Worth: 10/10. Portion: 12/10. Meat Portion: 8/10 (karena harganya). Kalian bisa request juga, kalau mau pedas atau tanpa cabai atau bagaimana.. Saya pesan dengan request pedas. Tekstur: nasi goreng yang agak kering, menggunakan nasi pera, jadi kepisah2 gitu per bulirnya.
 Fuyunghay ayam Rp35k. Taste: 7/10. Worth: 8,5/10. Portion: 9/10. Tekstur fuyunghay: 9/10. Sausnya: 4/10. Jadi ya kenikmatannya jauh berkurang karena sausnya, sayang banget.. Padahal fuyunghaynya enakk, dapet tekstur garing & lembutnya.
 
 Saya makan berdua dengan pasangan saya, dan habis.. Tapi itu juga sudah engap2an & kita seharian belum makan sampai jam 4 sorean . Jadi kalau kalian mau datang, sebisa mungkin jam 4:20 an la, supaya tidak antre. Dan masakkan kalian dimasak per porsi, kalau ramai bisa jadi dimasak tidak per porsi & akibatnya rasanya kurang enak. Semoga membantu buat orang yg bingung mau kesini apa engga.. Btw, tempat parkir mobilnya ga ada.. Kemaren itu hoki banget bisa nebeng disebelahnya",2022-09-07T18:08:44.519Z
5,.. Waaaaahhh banget.. Favorit nasgor kambing..,2022-09-06T22:20:25.135Z
5,"Gokilllllll porsian'y 1 piring bs untuk 5 orang lebih good lah pokok'y soal rasa ya lumayan lah sesuai harga
 Sayang pedes'y pakai cabai potong bkn yg cabai Alus tp overall mantab lah",2022-09-03T10:26:50.576Z
5,,2022-08-26T00:07:38.026Z
5,Pelayanan semangkon baik,2022-08-23T03:31:16.268Z
5,Murah porsih banyak...kenyang.,2022-08-18T02:12:03.144Z
5,"Porsi mienya beneran jumbo, kaget.",2022-08-17T18:25:15.145Z
5,,2022-08-17T14:18:12.444Z
5,,2022-08-13T16:30:03.202Z
5,"Legend of jagakarsa, 1 porsinya bisa 2-3 orang, harga terjangkau",2022-07-28T04:01:08.136Z
5,"SAYA SIH BELUM PERNAH KESINI TAPI NANTI SORE BARU MAU, KAYAKNYA ENAK SIH TAPI GATAU JUGA KALIAN HATI HATI YAA SAYA TERJEBAKK TANBOY KUN KALIAN JUGA PASTI TERJEBAK SAMA DIA HUAHUAHUAHUAHUA HIKS",2022-07-24T08:51:35.550Z
5,Mantap,2022-07-18T08:33:21.056Z
5,,2022-07-15T16:16:43.493Z
5,,2022-07-13T13:27:13.465Z
5,,2022-07-10T17:12:07.919Z
5,,2022-07-10T15:45:01.230Z
5,,2022-07-09T12:53:01.740Z
5,,2022-07-04T11:36:58.496Z
5,,2022-07-01T13:51:13.966Z
5,"enak masakannya, harganya sama porsinya mantab banget sih. trus porsinya kuli, pesen 1 biasa buat berdua. rasanya juga enak. mantab lah",2022-06-27T02:22:06.436Z
5,"Enak. Banyak. Tapi pernah beli waktu Pak Hamdi libur, yg masak beda org, porsi tetap banyak,tapi rasa nya kurang bumbu, msh terasa banget mie mentah nya. Mohon lebih diperhatikan. Tq.",2022-06-25T15:27:18.684Z
5,Mantaplah ....,2022-06-20T08:09:48.754Z
5,,2022-06-16T07:20:31.678Z
5,,2022-06-15T05:12:31.425Z
5,,2022-06-13T13:46:04.214Z
5,,2022-06-12T08:04:13.262Z
5,,2022-06-10T15:42:08.265Z
5,"Mantab, porsi banyak......",2022-06-09T11:49:55.900Z
5,Porsinya ugal²an,2022-06-08T11:14:57.726Z
5,"Enaaaakkk, Mie dan Nasi Goreng nya aseli SUPEERRRR JUMBOO, kayanya 1 bungkus bisa buat 5 orang....menu lainnya juga OK...harga masuk akal....rasanya juga mantul",2022-06-07T10:24:51.378Z
5,"Masakan lezat, pelayanan cepat, harga wajar (bahkan murah).",2022-06-04T12:19:20.213Z
5,,2022-05-31T18:46:50.704Z
5,1porsi bisa shareing ber4,2022-05-29T16:32:42.482Z
5,,2022-05-27T12:38:04.221Z
5,,2022-05-20T03:16:16.028Z
5,Porsi nya banyak bgt..,2022-05-16T16:19:07.883Z
5,"Rasa mie gorengnya enak, tapi hati2 porsinya jumbo cukup 1 piring untuk berdua",2022-05-16T09:34:24.947Z
5,,2022-05-14T12:37:08.873Z
5,Jumbo,2022-05-11T15:03:53.195Z
5,,2022-05-10T06:33:45.335Z
5,,2022-05-08T11:32:50.116Z
5,"Kalo kalian mencari makanan porsi banyak harga WORTH IT boleh coba mampir ke sini..
 Ada beberapa kekurangan nya
 1.antrinya lama bos jarang sepi soalnya..
 2.gak bisa reques pedas paling diirisin cabe soalnya masaknya jadi 1..
 3.tempat DINE IN terbatas..",2022-05-07T13:03:04.093Z
5,"Yg rasanya paling aman ya Mie Goreng, rasa enak, porsi portugal. Selain mie goreng masih kurang jos.",2022-05-06T14:47:43.966Z
5,,2022-05-04T14:22:12.783Z
5,makanannya enak2 swear....,2022-05-04T00:03:26.922Z
5,Kwetiau gorengnya favorit,2022-04-23T22:10:40.691Z
5,,2022-04-22T16:42:42.557Z
5,"Mantaplah rasanya.
 Porsi cukup banyak, seperti ya bisa untuk 2-4 orang.
 Parkir sempit, hanya cukup untuk motor.
 Harga cukup pas dengan jumlah porsi yang banyak.
 
 Okay...................................................................................................................................................................................................................................................................................................................................................................................................................................................................................",2022-04-22T00:16:18.749Z
5,Nasi gorengnya Zuuupeeeer zeekalii,2022-04-18T04:33:15.626Z
5,"tempat makan porsi jumbo , sangat recommended buat yg suka makan porsi besar , hahahahaha",2022-04-16T16:23:23.835Z
5,Mantap..apa lagi emi Goreng nya seaberek2.banyak banget.gaess.....kalo bulan puasa anteri....,2022-04-09T11:26:01.258Z
5,,2022-04-08T10:07:22.272Z
5,Mantab,2022-04-03T16:05:48.798Z
5,,2022-03-27T21:13:29.360Z
5,,2022-03-12T10:54:31.986Z
5,,2022-03-10T14:12:10.541Z
5,,2026-02-04T07:39:21.370Z
5,,2026-01-04T15:30:23.155Z
5,,2026-01-01T16:38:16.472Z
5,"Hanya sekedar lewat, mungkin nanti mampir",2025-11-02T09:54:31.368Z
5,,2025-10-22T10:18:32.334Z
5,Makany saget enak.,2025-10-21T22:52:42.848Z
5,,2025-10-01T21:27:17.092Z
5,,2025-09-22T09:05:56.177Z
5,,2025-09-17T10:50:51.557Z
5,,2025-09-02T01:07:39.966Z
5,,2025-08-12T08:16:03.069Z
5,"telur dadar, tempe, tahu, sayur sop, itu sudah enak banget, parkir mudah untuk motor",2025-08-03T09:56:12.572Z
5,"Murah, enak, berasa, waktu datang masih fresh semua masakannya. Bisa QRIS.",2025-07-14T11:32:17.412Z
5,Okeee,2025-07-03T06:45:17.991Z
5,"Murah menu lengkap, pelayanan cepet sat set",2025-07-03T04:43:34.952Z
5,,2025-06-27T02:09:20.886Z
5,,2025-06-20T21:53:23.940Z
5,,2025-06-09T05:35:58.168Z
5,,2025-05-21T15:01:25.603Z
5,,2025-05-14T13:47:43.933Z
5,"Saya sebagai kuli merasa termanjakan dengan hidangan khas dari Indonesia. Warna nasinya putih beraih, dengan sayur mayur yg menggoyang lidah. Tak lupa juga dengan gorengan seperti ayam, tempe, tempe mendoan yg minyaknya tidak terlalu banyak. Hidup Persatuan Kuli Indonesia!",2025-04-13T08:09:35.586Z
5,,2025-03-19T20:27:11.702Z
5,,2025-03-08T11:23:30.764Z
5,,2024-11-13T06:58:35.041Z
5,"Makanan murah dan enak, tempat bersih",2024-11-12T06:28:24.729Z
5,"Makanannya enak, sayurnya selalu fresh, tempatnya juga bersih dan nyaman. Aku jarang makan warteg tapi selalu kesini kalo lewat. Enak soalnya pagi2 makanannya baru mateng
 
 Termasuk murah juga, nasi 1/2 porsi+ikan tongkol (lumayan besar)+capcay cuma 13.000. Sukakkk!",2024-10-27T01:22:24.894Z
5,,2024-10-25T07:45:51.494Z
5,Lauk nya banyak pilihan,2024-10-10T11:49:21.542Z
5,,2024-10-07T08:23:19.987Z
5,,2024-10-07T00:18:02.922Z
5,"Murah meriah, nasinya banyak klo dibungkus. Tapi untuk rasa yaa SNI lah, ga spesial² amat.",2024-09-28T11:01:03.995Z
5,Warteg terenak,2024-09-16T00:43:47.739Z
5,Harga yang murah tapi dapet menu yang lumayan banyak. Top pokoknya,2024-08-25T14:07:08.742Z
5,Bersih enak murah,2024-08-22T12:41:26.592Z
5,,2024-08-10T09:27:22.567Z
5,,2024-08-08T02:10:19.895Z
5,,2024-08-04T11:56:05.462Z
5,,2024-08-02T02:08:09.082Z
5,,2024-06-27T09:38:37.935Z
5,,2024-06-22T01:36:06.259Z
5,Menu dan rasa gak kalah sama resto2..,2024-06-18T07:22:44.537Z
5,,2024-05-20T15:38:01.278Z
5,Tempat makan tanggung bulan .,2024-05-12T15:15:32.459Z
5,,2024-05-07T17:01:22.209Z
5,,2024-04-05T02:48:14.840Z
5,,2024-03-26T15:02:37.743Z
5,,2024-03-15T18:44:00.715Z
5,Lauknya berfariasi,2024-03-12T11:24:51.259Z
5,,2024-02-24T16:44:20.855Z
5,,2024-02-16T10:04:04.648Z
5,,2024-01-14T12:50:56.425Z
5,Mantap,2024-01-11T16:05:36.694Z
5,,2024-01-04T20:22:37.177Z
5,,2023-09-05T11:05:06.263Z
5,"Nyam nyam,,
 Langganan sarapan..",2023-04-04T06:41:02.169Z
5,,2022-09-12T10:56:55.009Z
5,"Asliii seneng bgt nemu warteg enak, bersih, dan murah di deket kantor. Tiap pagi sebelum ke kantor saya kudu kesini dulu utk beli bekal makan siang. Ga repot bangun subuh utk masak lg skarang.",2022-09-02T05:30:57.693Z
5,,2022-05-24T03:18:11.169Z
5,,2022-03-13T07:49:34.746Z
5,"Ini mah, warteg bintang 5 harga kaki 5...
 Mantulll pokoknya",2022-01-30T08:44:37.003Z
5,,2022-01-25T13:30:17.564Z
5,,2021-12-08T03:19:11.266Z
5,,2021-11-24T03:01:41.946Z
5,"Menu bnyk dan sesuai selera...Lurrr,manstab lahh bwt smua",2021-11-24T00:43:58.056Z
5,,2021-11-22T07:32:23.398Z
5,rasanyaa enakk ramah pelayannya,2021-11-17T16:31:20.106Z
5,"Warteg ini enak, harganya juga murah.. Bisa parkir, depannya emang kaya ada tanah kosong.. Tempe gorengnya sip",2021-11-12T08:30:13.534Z
5,,2021-11-05T07:20:57.566Z
5,,2021-10-22T04:01:26.567Z
5,Macam masakannya banyak banget lho,2021-10-21T06:45:36.545Z
5,Murah cuy,2021-10-21T00:49:33.250Z
5,,2021-10-18T05:33:43.782Z
5,"nasi disini dikukus, gk pakai ricecooker. jadi aman untuk yg mempunyai diabetes.",2021-10-06T15:45:48.353Z
5,,2021-10-03T16:02:30.765Z
5,,2021-10-01T15:00:57.915Z
5,Okelahhh,2021-10-01T10:00:01.456Z
5,,2021-09-27T04:55:54.452Z
5,,2021-09-25T14:35:25.833Z
5,Enak no debat... Mampir aja pasti bingung milihnya klo lengkap menunya..,2021-09-25T09:21:02.448Z
5,,2021-09-25T02:11:00.724Z
5,,2021-09-20T16:30:42.738Z
5,ueennaaaaak tenan,2021-09-20T11:07:28.376Z
5,,2021-09-20T06:07:56.401Z
5,Ok dach,2021-09-13T13:12:42.689Z
5,Sesuai,2021-08-28T22:56:19.067Z
5,Makanan nyaa enakk poll,2021-08-23T14:15:20.043Z
5,Ajiblah.. Menunya byk pilihannya,2021-08-20T02:28:46.325Z
5,,2021-08-11T09:23:23.242Z
5,,2021-08-10T22:35:29.294Z
5,Porsinya joss bgt.. Kenyang lah..,2021-08-10T08:33:27.292Z
5,,2021-08-08T04:56:51.565Z
5,,2021-08-07T12:59:15.728Z
5,Ikan Tongkol nya enak,2021-08-07T07:21:55.421Z
5,enak murah komplit bersih rsmah,2021-07-18T05:31:21.848Z
5,Warteg area Pejaten raya,2021-07-09T12:55:15.454Z
5,,2021-07-09T01:19:30.565Z
5,Ok,2021-07-05T13:05:32.224Z
5,,2021-07-02T02:22:49.362Z
5,"makanan enak, harga murah",2021-06-25T01:05:14.664Z
5,"Warteg nya Murah dan enak
 Pelayanan ramah dan baik
 Parkir juga luas.
 Recomended untuk para ojek online",2021-06-23T04:32:01.545Z
5,Mantap rasa makanya enak,2021-06-22T10:08:08.251Z
5,,2021-06-20T12:59:27.169Z
5,Menu nya lengkap,2021-06-19T11:59:34.099Z
5,Enak,2021-06-16T14:42:12.869Z
5,Roko,2021-06-11T17:17:19.114Z
5,,2021-06-07T09:07:06.323Z
5,Murah bin uenak......,2021-05-31T06:44:37.269Z
5,enak,2021-05-26T05:33:23.562Z
5,,2021-05-24T11:04:39.748Z
5,,2021-05-18T08:58:04.218Z
5,,2021-05-05T06:43:59.316Z
5,,2021-04-19T01:27:46.361Z
5,,2021-04-15T09:08:12.169Z
5,Murah dan enak,2021-04-14T03:12:25.075Z
5,,2021-04-13T15:26:19.387Z
5,Ok,2021-04-02T16:24:51.142Z
5,,2021-03-27T18:08:26.206Z
5,Murah meriah,2021-03-26T08:21:58.040Z
5,,2021-03-22T13:21:44.866Z
5,,2021-03-21T01:05:20.156Z
5,,2021-03-17T10:26:46.681Z
5,,2021-03-09T12:14:33.597Z
5,Enak,2021-03-07T11:02:55.828Z
5,,2021-03-03T18:07:41.042Z
5,masakannya enak dan harganya murah.,2021-02-19T02:57:03.763Z
5,,2021-02-08T11:38:22.679Z
5,Cing abdel makan ma tempe aj nambah,2021-02-08T01:38:55.089Z
5,Menu nya banyak.. rasanya mantab..,2021-02-03T04:10:45.662Z
5,Tempat bersih....murmer ...banyak pilihan lauk dan sayurnya...,2021-02-03T02:23:58.792Z
5,"Enak, Bersih, Lengkap masakannya, Murah banget",2021-01-17T08:46:43.513Z
5,,2020-10-22T14:01:07.069Z
5,,2020-09-07T07:56:43.547Z
5,mantep,2020-09-07T05:40:16.287Z
5,Senang sama penjaganya bohai2,2020-09-07T04:02:55.318Z
5,Berbagai macam jenis makanannya.,2020-09-07T00:07:51.355Z
5,Joss nemen,2020-08-27T12:43:16.747Z
5,Enak pas d mulut,2020-08-06T17:01:55.506Z
5,,2020-06-18T12:44:27.638Z
5,,2020-06-11T07:04:05.908Z
5,Mantap,2020-06-07T07:37:13.535Z
5,Mbak nya cantik wkwkwk,2020-05-28T06:11:40.148Z
5,,2020-03-22T17:56:21.266Z
5,,2020-03-18T07:55:40.110Z
5,,2020-03-07T00:31:52.587Z
5,,2020-03-05T06:34:56.530Z
5,,2020-02-28T05:08:08.779Z
5,,2020-02-27T11:47:04.114Z
5,,2020-02-04T10:06:27.802Z
5,한국음식 제대로 즐기시려면 가셔요~~,2026-02-04T14:49:38.978Z
5,"I don’t know if this is helpful but Dae Gam Jib is truly Heaven on Earth. The homemade Korean food is made with genuine love and care, and this permeates to the service and overall experience of my various late lunches, friend dinners, one-on-ones, everything feels like a new home. My favorite dish is the Steamed Egg and recently the Ganjang Yangnyeom Moksal. Its private location is part of its charm, and the friendliness and welcome nature of the managers and owners as well as the quick-witted staff and overall affordability is the reason I will be coming back as long as I possibly can.",2026-02-01T07:27:51.336Z
5,,2026-01-25T13:58:23.091Z
5,,2026-01-09T06:26:19.067Z
5,,2026-01-08T08:47:01.833Z
5,,2026-01-06T10:48:46.005Z
5,자주 이용하고 있어요. 음식도 정갈하고 맛있고 너무 친철하고 분위기도 좋아요. 우거지국 자주 먹고 안동찜닭도 맛나요.,2026-01-04T12:56:38.129Z
5,,2026-01-02T09:52:08.286Z
5,,2025-12-31T02:47:59.921Z
5,"Datang ke sinj di hari minggu 28 Desember jam 12an pas lunch.
 Tidak perlu menunggu lama karena masih ada beberapa meja kosong. Suasana cukup nyaman, jarak meja satu dengan lainnya standar resto2 korea. Kamar mandir bersih.
 Waitress nya ramah dan pelayanannya cukup cepat.
 
 Side dish bisa tambah free of charge, tersedia minuman dingin & hangat (di teko termos jadi tetap panas walaupun dibiarkan lama)
 
 Pollack soup : a little spicy, sedikit hambar, kaldu nya beerasa ikan nya, tahunya lembut, kuah ny fresh. Belum pernah coba pollack soup yg di korea jd no comment utk authentic rasa nya.
 
 Bibimbab : nasinya dari barley, ada 3 pilihan soup, selain saus original bibimbab ada saus spt tauco halus (lupa klo korea nama ny apa) yg bisa ditambah klo berasa kurang asin. 1 set bibimbab ini cukup banyak dapatnya. Rasanya enak dan cepat kenyang (mungkin karena nasi ny barley).. soup untuk bibimbapnya dominan asin mungkin utk nge'balance rasa bibimbab ny sendiri.
 
 Side dish nya cukup banyak. Beberapa variasi kimchi utk side dishnya.
 
 Disini juga pengunjung nya kebanyakan orang korea.",2025-12-28T12:31:27.943Z
5,막걸리와 생굴을 즐길수있는곳 가성비도 좋아요,2025-12-28T07:01:58.265Z
5,,2025-12-17T03:31:40.323Z
5,"Dae Gam Jib is authentic Korean restaurant. Their specialty is tofu, so have many tofu menu and side dish.
 
 I ordered 9 kinds of vegetable and barley rice with cheongguk jang jjige. This new menu is really satisfying me. This is a real Korean bibimbab, healthy and delicious 
 
 Ssambap jeongsik is jeyeuk bokeum with vegetables. This is also my favorite in Dae Gam Jib.",2025-11-03T15:40:16.417Z
5,,2025-10-31T11:04:11.685Z
5,"As someone who has lived in North America for decades but grew up with real Korean flavors, I know both what authentic Korean food should taste like and how it can appeal to foreign palates. This restaurant in Jakarta captures that balance perfectly.
 
 For Koreans, the taste here is “the real deal” — a flavor that even in Korea today is becoming harder to find due to the explosion of modernized dining options. The kitchen has built its reputation for over 20 years, long before K-Food became globally popular, and that legacy shows in every dish. It also means that Indonesian guests will find the flavors approachable yet deeply satisfying.
 
 I strongly recommend this place for foreigners who are curious to experience Korean cuisine for the first time. The menu is straightforward and supported with real photos, making it easy to explore a variety of dishes without confusion. Meals are designed for sharing, reflecting the Korean tradition of dining together, which sets it apart from many Western dining styles.
 
 One of the most unique aspects of Korean food is the complimentary side dishes (“banchan”), and here they are served generously, fresh, and beautifully arranged. These small plates are more than just extras — they showcase the warmth of Korean hospitality and help complete the meal with layers of flavor. It’s almost impossible to capture the diversity of Korean cuisine in one main dish, but the side dishes make up for it. And trust me, they are worth enjoying with a glass of makgeolli (Korean rice wine) or a light drink while waiting for the main course.
 
 The staff reflect the long-standing Korean company culture of being both warm and highly trained. Service is smooth and attentive, and the presentation — from the colors of the side dishes to the way the table is set — heightens the experience.
 
 I ordered the Bossam set meal (boiled pork wraps), which is rarely offered in a single-person portion at Korean restaurants. Here, it was prepared generously and authentically. The pork slices were tender, moist, and flavorful without the heavy fatty layers, which is exactly what makes or breaks this dish. As a Korean who has eaten and cooked this meal countless times, I can vouch for its authenticity — the taste reminded me of what grandmothers and mothers in Korea have passed down through generations.
 
 Even small touches matter. Freshly made pancakes (jeon) and warm tofu served before the meal show the care this restaurant puts into its food. Honestly, it’s hard to find this level of effort even in Seoul these days.
 
 For anyone visiting Jakarta — whether it’s your first taste of Korean food or you’ve had it before — this restaurant is an absolute must. It’s not just about eating; it’s about experiencing Korean culture through flavors, sharing, and hospitality.",2025-10-01T11:31:48.881Z
5,"Very nice family korean restaurant, we search for some korean restaurant in thr area and found this place between the store in Wijaya. Nice ambience, warm, very nice kpop song that played. Very good services and also owners were there and helped with the services during lunch time. It was packed yet services still top notch. Portions were very on point, good kinds of banchan. All we ordered tastes perfect. We ordered 2 main courses, 1 sundubu jiggae, and 1 boiled pork set.",2025-09-28T13:33:47.735Z
5,,2025-09-27T08:16:49.792Z
5,,2025-09-21T03:03:22.904Z
5,"대감집 불족발 진짜 맛있어요!
 매번 두부는 대감집두부만 먹어요",2025-09-20T11:01:08.617Z
5,보리비빔밥맛있어요. 마카롱도별미!,2025-09-20T11:00:50.010Z
5,음식 보쌈. 만든 막걸리. 쵝고 입니다. 일단 사장님 연예인. 많이들 구경 오세요.,2025-09-16T10:52:30.922Z
5,,2025-09-14T23:39:54.272Z
5,,2025-09-09T08:57:37.577Z
5,,2025-09-05T13:49:19.670Z
5,,2025-09-01T18:31:52.916Z
